slice_count,metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high
32,known_fraction_repeat_std,19,0.007488253592876825,0.007411534292472538,0.005671058514303565,0.007911578669017146,0.0022405201547135815,0.0026594692707185607,0.006206430435568741,0.008770076750184909
32,mae_all_repeat_mean,19,0.0011156145133817948,0.0011604253450059332,0.000476037714179256,0.0014461073296843097,0.0009700696155050537,0.0006287153466253828,0.0008125834163382676,0.001418645610425322
32,mae_all_repeat_std,19,0.0001402340441464764,0.00013632290731181997,8.92705655886814e-05,0.00019515106578136445,0.00010588050019268305,6.678393643233288e-05,0.00010804521715092112,0.00017242287114203165
32,rmse_all_repeat_mean,19,0.010893562241874048,0.011036886950023472,0.007559683377621695,0.013647753745317459,0.006088070367695764,0.003504003552540776,0.009204686590484025,0.01258243789326407
32,rmse_all_repeat_std,19,0.0013571286906971986,0.0011858494014657026,0.0009428936584836246,0.0017810956543868094,0.0008382019959031848,0.0006232120351338357,0.0010567501048856735,0.0016575072765087238
32,psnr_all_repeat_mean,19,39.79499327509027,39.21682262420654,37.3629686832428,42.47424268722534,5.111274003982544,3.006143814753346,38.34607833616783,41.24390821401271
32,psnr_all_repeat_std,19,1.1033191528569413,0.9911640620384883,0.7474329794402944,1.3493556372291358,0.6019226577888414,0.5391460066295497,0.8434590957857764,1.3631792099281062
32,ssim_all_repeat_mean,19,0.901642949173325,0.9022157341241837,0.9013280980288982,0.9029040075838566,0.0015759095549583435,0.0020039420056842477,0.9006770800440703,0.9026088183025797
32,ssim_all_repeat_std,19,0.0014286955800869947,0.0013953314360902144,0.0008828088794935168,0.0019563687978222774,0.0010735599183287607,0.0006676892636807187,0.0011068796563253774,0.001750511503848612
32,mae_known_repeat_mean,19,1.3396544723095526e-10,1.539709436337855e-10,1.0612770948506545e-10,1.686940699976991e-10,6.256636051263365e-11,4.685065064635488e-11,1.1138415644686486e-10,1.5654673801504565e-10
32,mae_known_repeat_std,19,9.93655454422599e-12,9.970487336682795e-12,8.056119618646307e-12,1.2320179482400792e-11,4.264059863754485e-12,3.323099238354526e-12,8.334871981221688e-12,1.1538237107230292e-11
32,rmse_known_repeat_mean,19,1.0000021470540032e-06,1.0000024133205443e-06,1.0000017240940906e-06,1.0000026762213565e-06,9.521272659185342e-13,7.431859178195605e-13,1.000001788849857e-06,1.0000025052581494e-06
32,rmse_known_repeat_std,19,1.5935927550257508e-13,1.6077746776921858e-13,1.1146530816779902e-13,1.9540307106248832e-13,8.39377628946893e-14,6.379210111920801e-14,1.2861246696891367e-13,1.901060840362365e-13
32,psnr_known_repeat_mean,19,119.99998378753662,119.99998474121094,119.99997901916504,119.99998807907104,9.059906005859375e-06,7.609500378663268e-06,119.99998011987483,119.99998745519841
32,psnr_known_repeat_std,19,3.268157851339706e-06,2.6973983046972182e-06,0.0,6.229121707760234e-06,6.229121707760234e-06,3.3963676255262743e-06,1.6311610561277174e-06,4.905154646551695e-06
32,ssim_known_repeat_mean,19,0.909185603260994,0.9097028523683548,0.908188134431839,0.9106396324932575,0.0024514980614185333,0.00199582885374498,0.9082236445458016,0.9101475619761863
32,ssim_known_repeat_std,19,0.0007557842173053151,0.0007604912441991986,0.000567692366623729,0.000940839532958143,0.000373147166334414,0.00025368037008482406,0.0006335141927897268,0.0008780542418209034
32,mae_missing_repeat_mean,19,0.0019511959282298402,0.00203661629348062,0.0008284540199383628,0.0025468158128205687,0.001718361792882206,0.0010993369211755356,0.0014213324931596416,0.002481059363300039
32,mae_missing_repeat_std,19,0.0002351331802116092,0.00023221085231615683,0.00014318556802449272,0.00031975297830490125,0.00017656741028040853,0.00010860459832970543,0.0001827874394046302,0.0002874789210185882
32,rmse_missing_repeat_mean,19,0.014406510242751162,0.014544003992341459,0.009945623751264066,0.018036655092146248,0.008091031340882182,0.004634358171985705,0.012172821104276478,0.016640199381225844
32,rmse_missing_repeat_std,19,0.0017687750878615954,0.0015782558668479831,0.0012219787484226477,0.002339346292367866,0.0011173675439452183,0.0008072174140389468,0.001379708748314118,0.0021578414274090727
32,psnr_missing_repeat_mean,19,37.36600805583753,36.773529052734375,34.93792676925659,40.0909640789032,5.1530373096466064,3.0073297673429233,35.916521506064186,38.81549460561088
32,psnr_missing_repeat_std,19,1.090825676006659,0.9785861153315804,0.7315660969672375,1.329382635179377,0.5978165382121394,0.5402485714739317,0.8304341996912399,1.3512171523220782
32,ssim_missing_repeat_mean,19,0.8959979277692343,0.8958518877625465,0.8942852765321732,0.8993518278002739,0.0050665512681007385,0.0038283882463235027,0.8941527037001561,0.8978431518383124
32,ssim_missing_repeat_std,19,0.0019820969969150206,0.0019525699399256932,0.0011204846298706462,0.0029676724874661783,0.001847187857595532,0.001028225210865598,0.001486508309079045,0.0024776856847509962
64,known_fraction_repeat_mean,19,0.6594273855811671,0.6587923765182495,0.656976729631424,0.6613519787788391,0.004375249147415161,0.0038555003202849995,0.6575690939107336,0.6612856772516006
64,known_fraction_repeat_std,19,0.007189275866831452,0.006953472412146293,0.005491332912152489,0.0078242400323581,0.0023329071202056115,0.0018577162993227555,0.006293885272024094,0.008084666461638811
64,mae_all_repeat_mean,19,0.00038133294147931,0.00035047551136813127,0.00017349650534015382,0.000526710167832789,0.0003532136624926352,0.00022038098157960183,0.0002751127084691748,0.0004875531744894452
64,mae_all_repeat_std,19,5.189744455019028e-05,4.9678828586215354e-05,3.6879093495937355e-05,6.0440686953507707e-05,2.356159345757035e-05,2.431082436070061e-05,4.018000228383319e-05,6.361488681654737e-05
64,rmse_all_repeat_mean,19,0.0057540633202542695,0.005701502552255988,0.00425744045060128,0.007203985325759277,0.002946544875157997,0.0018840289007821841,0.004845990457503052,0.006662136183005487
