slice_count,metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high
64,ssim_all,152,0.9083756341745979,0.9093132317066193,0.9062083810567856,0.9103697240352631,0.004161342978477478,0.002526580479831396,0.9079707282913653,0.9087805400578305
64,mae_known,152,2.982903423077633e-10,3.341909804444043e-10,1.98876654727842e-10,3.739735465746463e-10,1.7509689184680433e-10,1.0606368042736267e-10,2.812927407885738e-10,3.1528794382695284e-10
64,rmse_known,152,1.0000054492078754e-06,1.000005966034223e-06,1.0000038059843064e-06,1.000006818685506e-06,3.0127011996228248e-12,1.869958534322889e-12,1.0000051495312105e-06,1.0000057488845403e-06
64,psnr_known,152,119.99995171396355,119.99995422363281,119.99993896484375,119.99996948242188,3.0517578125e-05,1.8202784903776454e-05,119.99994879681337,119.99995463111374
64,ssim_known,152,0.9121414340640369,0.913593053817749,0.9084827452898026,0.9149245917797089,0.006441846489906311,0.003742734634353981,0.9115416291953912,0.9127412389326827
64,mae_missing,152,0.001121369522527522,0.0010738456039689481,0.0004908173432340845,0.001602551288669929,0.0011117339454358444,0.0006549500072558377,0.001016408246495345,0.001226330798559699
64,rmse_missing,152,0.00986337391383897,0.009983393363654613,0.0075067972065880895,0.012698364211246371,0.005191567004658282,0.003373892510915469,0.00932267911390325,0.01040406871377469
64,psnr_missing,152,40.71861410140991,40.0146541595459,37.92506504058838,42.49158191680908,4.566516876220703,3.4143828346917737,40.17143038475775,41.265797818062076
64,ssim_missing,152,0.901077993998402,0.9012371599674225,0.9005647003650665,0.901872843503952,0.001308143138885498,0.0010714707458923823,0.9009062817524687,0.9012497062443354
128,known_fraction,152,0.8713484218246058,0.8720273971557617,0.8680576086044312,0.8750779628753662,0.007020354270935059,0.005714611828703911,0.870432606964045,0.8722642366851666
128,mae_all,152,7.652072111634305e-05,7.034663212834857e-05,4.049606741318712e-05,0.00010298707093170378,6.249100351851666e-05,4.78382655091018e-05,6.88542346129846e-05,8.41872076197015e-05
128,rmse_all,152,0.0025118635425506477,0.0025324311573058367,0.001809769426472485,0.0031510808039456606,0.0013413113774731755,0.0009631822305288747,0.0023575054467451177,0.0026662216383561777
128,psnr_all,152,52.773008923781546,51.92928886413574,50.03090476989746,54.847713470458984,4.816808700561523,3.9527705142953407,52.139544029596514,53.40647381796658
128,ssim_all,152,0.9107386673751631,0.9121896624565125,0.906640812754631,0.9131958335638046,0.006555020809173584,0.0037483541173666214,0.9101379619368538,0.9113393728134723
128,mae_known,152,4.3628602713385283e-10,5.050414253471303e-10,2.578244631679105e-10,5.529651181390705e-10,2.9514065497115993e-10,1.7687594435024016e-10,4.0794016162850964e-10,4.64631892639196e-10
128,rmse_known,152,1.0000073063422047e-06,1.0000081829275587e-06,1.0000044312619139e-06,1.0000092345308076e-06,4.803268893738277e-12,2.9207448642079275e-12,1.0000068382681463e-06,1.0000077744162631e-06
128,psnr_known,152,119.99993700730174,119.99993133544922,119.99992370605469,119.99996185302734,3.814697265625e-05,2.6128235029922995e-05,119.99993282003118,119.9999411945723
128,ssim_known,152,0.9120724742349825,0.9136981070041656,0.9075111001729965,0.9148300141096115,0.00731891393661499,0.00419426506278144,0.911400307797652,0.912744640672313
128,mae_missing,152,0.0006000871491934097,0.0005436077190097421,0.00031267099984688684,0.0008176283008651808,0.000504957301018294,0.0003810098750657368,0.0005390270954111085,0.000661147202975711
128,rmse_missing,152,0.0070214913755894245,0.007091607665643096,0.0050097034545615315,0.008839408867061138,0.0038297054124996066,0.0027252268676576136,0.006584750729223142,0.007458232021955707
128,psnr_missing,152,43.862960388785915,42.98520088195801,41.07153797149658,46.00376033782959,4.932222366333008,4.003435711087071,43.22137596845879,44.50454480911304
128,ssim_missing,152,0.9016666130015725,0.9017384350299835,0.9010966420173645,0.9022022485733032,0.0011056065559387207,0.0007518829398767167,0.9015461174035543,0.9017871085995907
