case_id,slice_count,path,known_fraction_repeat_mean,known_fraction_repeat_std,mae_all_repeat_mean,mae_all_repeat_std,rmse_all_repeat_mean,rmse_all_repeat_std,psnr_all_repeat_mean,psnr_all_repeat_std,ssim_all_repeat_mean,ssim_all_repeat_std,mae_known_repeat_mean,mae_known_repeat_std,rmse_known_repeat_mean,rmse_known_repeat_std,psnr_known_repeat_mean,psnr_known_repeat_std,ssim_known_repeat_mean,ssim_known_repeat_std,mae_missing_repeat_mean,mae_missing_repeat_std,rmse_missing_repeat_mean,rmse_missing_repeat_std,psnr_missing_repeat_mean,psnr_missing_repeat_std,ssim_missing_repeat_mean,ssim_missing_repeat_std
liver_25,16,liver_25.nii.gz,0.24516600370407104,0.006927260640800323,0.0026797247701324522,0.0003184673972413959,0.022051240084692836,0.0018576528721414678,33.15766882896423,0.7188151629031959,0.8889108672738075,0.0029207728382023416,7.652074069872117e-11,1.489072431754508e-11,1.0000012053978935e-06,2.09958207601109e-13,119.99999237060547,0.0,0.9035839438438416,0.001087993180079253,0.0035527034488040954,0.0004479990281933978,0.025387440342456102,0.0022270215079986623,31.93602418899536,0.7455777326485222,0.8841296806931496,0.0037826762718978723
liver_25,32,liver_25.nii.gz,0.42466312646865845,0.01444189131997199,0.0013032309507252648,0.000249720556218925,0.013557248748838902,0.002137920424010317,37.44961214065552,1.3542752374161002,0.9019587710499763,0.002328188495223724,1.7298081717020963e-10,1.2405663173876066e-11,1.000002825435331e-06,2.2275907350027805e-13,119.99997329711914,7.063446806126033e-06,0.9114293456077576,0.001050720473048178,0.0022606969287153333,0.00039978600296281197,0.01786335080396384,0.0027227577374901732,35.047656536102295,1.308894470567089,0.8949924260377884,0.0031147646774138146
liver_25,64,liver_25.nii.gz,0.6569167375564575,0.009876617582837414,0.00043761904453276657,6.427659775365619e-05,0.007139186549466103,0.0007743903379097257,42.97283411026001,0.9599496972376153,0.9100734815001488,0.000653004051085791,4.021118611696739e-10,1.507895622704204e-11,1.0000075576499512e-06,3.4375668566028907e-13,119.99993133544922,0.0,0.9145969972014427,0.00047710559724395863,0.0012731107999570668,0.00016450767764562515,0.012182238744571805,0.0012367047931916792,38.325233936309814,0.8923900380732965,0.9014187380671501,0.0009049019822116432
liver_25,128,liver_25.nii.gz,0.8700141906738281,0.005372578206093971,9.212641543854261e-05,3.279928537227172e-05,0.0032118046074174345,0.0008047093873009311,50.05694341659546,1.8496770649520113,0.9129312485456467,0.0003111972142127109,6.089761681038475e-10,1.4797047249853618e-11,1.0000103856100395e-06,2.5736952517654053e-13,119.9999132156372,3.948586803487897e-06,0.914567269384861,0.0002809002393787201,0.0007119796064216644,0.0002610053689950869,0.008917908591683954,0.002265142393928116,41.192715644836426,1.8803426138169912,0.9019897133111954,0.0008154933766646466
liver_39,4,liver_39.nii.gz,0.0720166563987732,0.002532582893688409,0.012327465112321079,0.0017668227951026434,0.06191742420196533,0.007353208680232831,24.220829486846924,1.0823600502646502,0.8303115367889404,0.005221189439722596,3.3036010721725767e-12,2.9425847609840543e-12,1.0000000258969521e-06,5.262677972112621e-14,120.0,0.0,0.8544475734233856,0.030543774502619518,0.013285875087603927,0.0019131480078926773,0.06427854159846902,0.007656366761675318,23.896217346191406,1.0871585457197128,0.8283826559782028,0.004241155576934916
liver_39,8,liver_39.nii.gz,0.13891953229904175,0.006020766137966318,0.006194530462380499,0.001131482297982031,0.039729909505695105,0.006404191625121825,28.109843730926514,1.3298463217342595,0.8629205077886581,0.004972730590249252,1.8379980697147413e-11,6.407084138674288e-12,1.0000002532706276e-06,1.0077261099785555e-13,120.0,0.0,0.8903017640113831,0.003464603773984652,0.007194701058324426,0.001323210788166186,0.042816590052098036,0.006922781132119236,27.460187911987305,1.3303433821776116,0.8584988638758659,0.0054653527973987275
liver_39,16,liver_39.nii.gz,0.2496473789215088,0.005872344756972032,0.002912207302870229,0.00042676854869187785,0.023780639050528407,0.002792372333451035,32.52636241912842,0.9970369284836647,0.8877069652080536,0.003513347742184918,6.074833648270217e-11,7.712622250933065e-12,1.000000935391654e-06,1.0077261099785555e-13,119.99999237060547,0.0,0.9035452827811241,0.0012843766058310874,0.0038826152740512043,0.0005813940509243243,0.027456200448796153,0.003257912602182135,31.278899908065796,1.0045923320227688,0.8824334442615509,0.004428616204956033
liver_39,32,liver_39.nii.gz,0.43087148666381836,0.006285239117492539,0.0013059341727057472,0.00014429461484734296,0.013738258741796017,0.001309926847562683,37.27632522583008,0.8355328141802227,0.9022606015205383,0.001422658643207213,1.4549163956933953e-10,6.876431651233301e-12,1.0000023848988349e-06,8.593917141507227e-14,119.99998474121094,0.0,0.9107288271188736,0.0006905090656255506,0.0022943271906115115,0.0002487206162526509,0.018209959380328655,0.00172272926007512,34.82819700241089,0.8283291119867282,0.8958518877625465,0.0020554679258315504
liver_39,64,liver_39.nii.gz,0.6629297137260437,0.00905067220296529,0.00044895673636347055,6.165645684363228e-05,0.00726878410205245,0.0010455933045861589,42.84399461746216,1.1847076839703463,0.90966796875,0.0005120739761196725,3.507953129366914e-10,1.4259232466183082e-11,1.0000067049986683e-06,2.648823158373114e-13,119.99993896484375,0.0,0.9137609302997589,0.00032059903325219865,0.0013316724798642099,0.00017911084295686762,0.01252123259473592,0.0018045032969115655,38.11985111236572,1.1781714340764415,0.9016194343566895,0.0009373556960039516
liver_39,128,liver_39.nii.gz,0.8728294372558594,0.003903106735702035,0.00010028540600615088,2.4339593189157227e-05,0.0032417389447800815,0.0004519174427240709,49.862483501434326,1.2631953879042646,0.9121819213032722,0.00019779691178907583,5.406727704437841e-10,1.492885077834769e-11,1.0000093340067906e-06,2.4637353064395137e-13,119.9999189376831,3.948586803487897e-06,0.9136377945542336,0.0002568832915587029,0.0007912049841252156,0.00020387133106873352,0.009098080510739237,0.0013165932105224868,40.90456962585449,1.3055911759390992,0.9021958559751511,0.0001662263789740472
liver_45,4,liver_45.nii.gz,0.07132476568222046,0.0031294571090224148,0.003764494089409709,0.0005876962931290654,0.026824901346117258,0.0034510502408633837,31.497437000274658,1.188413020355127,0.8625880479812622,0.005736066214593693,8.291584339554709e-13,1.1162740565402808e-12,9.999999974752427e-07,0.0,120.0,0.0,0.8772398605942726,0.011492430440916827,0.004053842072607949,0.0006328491640226676,0.027836336055770516,0.0035792607524989194,31.17605447769165,1.1899863854685466,0.861459769308567,0.005473041692419902
liver_45,8,liver_45.nii.gz,0.1365896463394165,0.00420687853965547,0.0019176510541001335,0.0003396048999930388,0.017141339951194823,0.002102143027803598,35.37547445297241,1.0544406086661218,0.885519340634346,0.004448776626434211,2.0545384580368704e-12,1.4333014571765776e-12,9.999999974752427e-07,0.0,120.0,0.0,0.8957166150212288,0.003180201667040525,0.002221810646005906,0.00039873264146234494,0.01844940986484289,0.00228149427493676,34.7376012802124,1.0623335229668918,0.8838946297764778,0.004970169814425683
liver_45,16,liver_45.nii.gz,0.24890440702438354,0.00850378844482551,0.0010398500162409618,0.00024666502641705883,0.011454936349764466,0.001929453885709688,38.930789947509766,1.4923160786449188,0.8964700847864151,0.0026824894139299248,1.0531210614932868e-11,3.181931749722628e-12,1.0000001253729351e-06,4.0194366942304644e-14,120.0,0.0,0.9038107916712761,0.0014715241272299192,0.0013834120982210152,0.00032079303254094654,0.013213421567343175,0.0021906663343029295,37.687499046325684,1.4750853520078742,0.894054040312767,0.003127725476228689
liver_45,32,liver_45.nii.gz,0.4322291612625122,0.008658982315483739,0.00045800506268278696,9.352453908453106e-05,0.006484368292149156,0.0010132674520348466,43.853920459747314,1.3444360370421713,0.9027138277888298,0.0008294643312838925,2.4024672225578247e-11,3.730983064267073e-12,1.00000038116832e-06,5.883852844667281e-14,120.0,0.0,0.906792052090168,0.0008487869820413172,0.0008070236071944237,0.0001665022907120952,0.008606878342106938,0.001352431300314351,41.39520978927612,1.349870799791665,0.8996131792664528,0.0009268564979250975
liver_45,64,liver_45.nii.gz,0.6599499583244324,0.00793774201273579,0.00017393973394064233,4.9678828586215354e-05,0.003840304707409814,0.0005252713665421618,48.38367986679077,1.1871245388337757,0.9051708877086639,0.0002801468125511935,6.814815985828337e-11,7.024909922228144e-12,1.0000011911870388e-06,1.0525355944225241e-13,119.99999237060547,0.0,0.9073182120919228,0.00037088113193844383,0.0005100836096971761,0.00014088979988956824,0.006581938825547695,0.0008675813682633077,43.69808530807495,1.134023084615228,0.9010015726089478,0.00046214743688526233
liver_45,128,liver_45.nii.gz,0.8723220825195312,0.006742794724469206,3.889315098604129e-05,1.4010004636512938e-05,0.0016277572576655075,0.00034440728846204415,55.948193073272705,1.9208549501396754,0.9062543287873268,0.00011201279429501208,1.000654637275944e-10,7.339563254027207e-12,1.0000015890909708e-06,1.35881760949632e-13,119.99999046325684,3.5317234030630166e-06,0.9069602638483047,0.00018509658384703912,0.0003076870798395248,0.00011735419163064098,0.004568488133372739,0.0010111880098414672,47.004106521606445,2.0292394326364187,0.9014520570635796,0.000361618338397735
liver_58,4,liver_58.nii.gz,0.07094848155975342,0.0033316621822511872,0.0029162792197894305,0.0004322572861876787,0.02509782137349248,0.00313190991934803,32.06405591964722,1.0510682625071286,0.8773946166038513,0.00484416043619147,3.996459738662972e-12,3.767323656974437e-12,1.0000000258969521e-06,5.262677972112621e-14,120.0,0.0,0.8916406407952309,0.006478166874555428,0.00313901825575158,0.0004660494060099667,0.02603853982873261,0.003249681556773121,31.744428157806396,1.0507759629825708,0.8763061389327049,0.004856680364050975
liver_58,8,liver_58.nii.gz,0.13631212711334229,0.004338822846470412,0.001623329590074718,0.000407043163450878,0.0180079631973058,0.0034894799343740844,35.03627872467041,1.7097539916810613,0.8897276446223259,0.0034201344099686775,1.477829132939118e-11,4.0864902582133974e-12,1.0000002106380634e-06,7.285847737667333e-14,120.0,0.0,0.8999530300498009,0.001970729954130324,0.0018798301025526598,0.0004719403101951255,0.019378825440071523,0.003763718452835269,34.39979934692383,1.714651172444379,0.8881141021847725,0.003800643770308911
liver_58,16,liver_58.nii.gz,0.24773144721984863,0.005497300344805955,0.0007069493731250986,0.00013646954042598807,0.010457783821038902,0.001156016574536666,39.65623950958252,0.9395299838195716,0.898868091404438,0.0012946343106683884,4.353504839613165e-11,1.2801177889691685e-11,1.0000006653854143e-06,2.2275907350027805e-13,119.99999523162842,3.948586803487897e-06,0.9044670313596725,0.0008456019137641171,0.0009401033967151307,0.00018405404477712126,0.012058058753609657,0.0013412156537582478,38.41986799240112,0.9425668997395994,0.8970250263810158,0.0015205074779533134
liver_58,32,liver_58.nii.gz,0.4273262023925781,0.007448008438802991,0.00032716723944758996,3.470662605406858e-05,0.006145327934063971,0.0005369756145477427,44.25727033615112,0.7423227196985479,0.9026424288749695,0.0004108473322803885,7.631182231265798e-11,6.876664967710686e-12,1.0000012480304576e-06,1.0525355944225241e-13,119.99999237060547,0.0,0.9061223492026329,0.0004170164574773302,0.0005709526267310139,5.616542265041676e-05,0.008119063393678516,0.0006834035176875025,41.836021423339844,0.7150673794606046,0.9000481963157654,0.0004632307313398282
liver_58,64,liver_58.nii.gz,0.6532922983169556,0.007509505925628386,0.00013941498036729172,3.92864865861049e-05,0.004097930883290246,0.0009734796524168504,47.952359199523926,1.9886383318568275,0.9040561616420746,0.00045573531652192827,1.6639211709856827e-10,8.25591847242873e-12,1.0000033938695196e-06,1.5418239421029938e-13,119.99996948242188,0.0,0.905978761613369,0.0002603865104066936,0.00040147648178390227,0.00010946342372612116,0.0069568429607898,0.0016295428664032704,43.351107597351074,1.9706587699052303,0.900437481701374,0.0008300951206543862
liver_58,128,liver_58.nii.gz,0.867222011089325,0.004240468247351695,1.8495249946681724e-05,6.656658205323585e-06,0.0013021835111430846,0.00024381993904054873,57.84246015548706,1.6513808809009152,0.9049988016486168,5.394800313706022e-05,1.980503296084013e-10,1.1042538769423068e-11,1.0000035928214857e-06,2.1857543213002e-13,119.99996852874756,2.6973983046972182e-06,0.9056493863463402,8.458484401128392e-05,0.00013951881555840373,5.07796878363615e-05,0.0035741440078709275,0.0006687334088356829,49.071757316589355,1.6449276372474944,0.9007518440485001,0.00019086571644860145
liver_60,4,liver_60.nii.gz,0.06898415088653564,0.003063839809579474,0.003381175978574902,0.0003611218064057979,0.026261653285473585,0.0018664442639834851,31.633888721466064,0.6445698656779859,0.8715775683522224,0.004245471617702969,3.0544271674643256e-12,1.9463410338558035e-12,1.0000000116860974e-06,4.0194366942304644e-14,120.0,0.0,0.88657396286726,0.005919009273853635,0.003631487546954304,0.00038533495625120857,0.02721681329421699,0.0019268007873558255,31.32343864440918,0.6423526781918412,0.8704575598239899,0.004333342481127357
liver_60,8,liver_60.nii.gz,0.13491499423980713,0.0025240674766654307,0.0020582687575370073,0.0003516032410823369,0.019539929227903485,0.0030900940054157605,34.278342723846436,1.3929595351433697,0.8855906203389168,0.0031627498105262094,1.3307714956042882e-11,2.892343275632997e-12,1.0000001964272087e-06,5.262677972112621e-14,120.0,0.0,0.8961991667747498,0.0029888849197090995,0.0023794636508682743,0.00040744562530505533,0.021009323885664344,0.0033274405663237306,33.64891481399536,1.3957256120729664,0.8839330151677132,0.0035980088342390817
liver_60,16,liver_60.nii.gz,0.2500280737876892,0.0063725686989129626,0.0010887672542594373,0.00019678346926981375,0.013025215012021363,0.0018224760168236579,37.77857732772827,1.2155913593078986,0.8960576578974724,0.0020225972255431077,3.6574856424748114e-11,6.000752848082717e-12,1.0000005516985766e-06,9.48742763735345e-14,119.99999713897705,3.948586803487897e-06,0.9035462364554405,0.0006337557041497716,0.0014510480832541361,0.0002564376564194352,0.015038133482448757,0.002078825545732002,36.52889013290405,1.2042141746337411,0.893568143248558,0.0024988179607399086
liver_60,32,liver_60.nii.gz,0.42328697443008423,0.006286218312574005,0.0004899678970105015,6.144520296536227e-05,0.007803660060744733,0.000555751432729279,42.17313289642334,0.6144085254960051,0.9022157341241837,0.0005929702034020987,8.171179271404538e-11,1.3994350365796378e-11,1.0000012906630218e-06,2.4259746764154143e-13,119.99999141693115,2.6973983046972182e-06,0.9064759165048599,0.0007429232720315291,0.0008498844326823018,0.00010903878609645461,0.010277348686940968,0.0007537537052934056,39.78250551223755,0.6296873660473333,0.899090476334095,0.0007280780887516193
liver_60,64,liver_60.nii.gz,0.6575038433074951,0.00635948165400377,0.0001730532767396653,4.166363229720893e-05,0.004416950017912313,0.000828544723944711,47.22306156158447,1.5563763733838079,0.9050355926156044,0.0004605454784215798,1.6380129197468563e-10,1.0181928674431624e-11,1.0000031949175536e-06,1.7651558534001843e-13,119.99996948242188,0.0,0.907276339828968,0.0003491179448570392,0.0005051268890383653,0.00012099885951374568,0.007548543042503297,0.0014249370338126623,42.56897592544556,1.55845800416939,0.9007298275828362,0.0007824592546691836
liver_60,128,liver_60.nii.gz,0.8687477707862854,0.005787814392317464,4.470527574085281e-05,2.289262602985287e-05,0.002160576215828769,0.0006942025943495182,53.69431018829346,2.754982248196637,0.9059904366731644,0.00017398588006752432,2.0602724734586353e-10,4.122807692954379e-12,1.0000035928214857e-06,8.458571405104123e-14,119.99996948242188,0.0,0.9067696034908295,0.00014393170364399903,0.0003380851685506059,0.00016859477276750642,0.005950090475380421,0.0018638674195951164,44.87175369262695,2.6631495259782736,0.9008265733718872,0.00045221820931864147
liver_7,4,liver_7.nii.gz,0.07115453481674194,0.002676055096671746,0.009366412239614874,0.0018702417373587473,0.04747046763077378,0.007791545612986856,26.57514715194702,1.4388696638571297,0.8352958932518959,0.005097612174759446,5.239489818029651e-12,3.971866238972331e-12,1.0000000543186616e-06,8.593917141507227e-14,120.0,0.0,0.866223081946373,0.005498278985817858,0.010084107401780784,0.0020144884031083076,0.04925551684573293,0.00808664336422243,26.254565715789795,1.439191664386163,0.8329203501343727,0.00575575165332372
liver_7,8,liver_7.nii.gz,0.13361823558807373,0.0052588172582098,0.004787127021700144,0.0005926974376328086,0.029576141387224197,0.0036375964245512096,30.63896608352661,1.0730607308201552,0.8657614439725876,0.004080828074752811,2.1027457661366988e-11,6.382250245723756e-12,1.000000281692337e-06,1.0525355944225241e-13,120.0,0.0,0.8848110884428024,0.0024111555346519624,0.005523239087779075,0.0006614606144428884,0.031768808141350746,0.00384378625887594,30.015989065170288,1.0566390577550622,0.8628316596150398,0.004508215148915756
liver_7,16,liver_7.nii.gz,0.24904054403305054,0.0055867937932663056,0.0026092402695212513,0.0002577352870473196,0.018278710544109344,0.002146412771364943,34.8120322227478,0.9997415910896902,0.8873530402779579,0.002383172270433189,6.187235879889785e-11,8.238966370814528e-12,1.000000935391654e-06,1.1767705689334563e-13,119.99999237060547,0.0,0.9014221131801605,0.0007613182364929007,0.0034752580104395747,0.00035081631849633174,0.021095101488754153,0.0024969600989154695,33.56809186935425,1.007259688567997,0.8826816156506538,0.0031317213506932957
liver_7,32,liver_7.nii.gz,0.4242454171180725,0.007417107945709208,0.001294879213673994,9.912994203320315e-05,0.011036886950023472,0.000672129099851184,39.1570987701416,0.5272226652559748,0.9018414169549942,0.001155713557079749,1.5498009472980634e-10,1.2311135872179144e-11,1.0000024559531084e-06,1.9156436974437918e-13,119.9999828338623,5.3947966093944364e-06,0.9104778468608856,0.0008207660496684327,0.0022480445040855557,0.00015281969433450417,0.014544003992341459,0.0008470279020179485,36.75916290283203,0.5044956607889185,0.8954815119504929,0.001314112761816195
liver_7,64,liver_7.nii.gz,0.6553474068641663,0.005216006561704698,0.0005068425816716626,5.214974672735019e-05,0.0066411643056198955,0.000635268494999615,43.587913036346436,0.7955531825772733,0.9095327258110046,0.0006098002316300392,3.2977062747185926e-10,7.56052283343743e-12,1.00000586655824e-06,1.2058310082691391e-13,119.99995231628418,5.3947966093944364e-06,0.914224736392498,0.0003798747037243431,0.00147034993278794,0.00014424931624185304,0.011311777285300195,0.001059848123034775,38.961294651031494,0.7874542217573278,0.9006099626421928,0.0010861210372867048
liver_7,128,liver_7.nii.gz,0.8688850402832031,0.005554675140746615,9.83819145403686e-05,1.4803509409319447e-05,0.002945070853456855,0.0003287290690368808,50.66232633590698,0.9220513781516795,0.9130495265126228,0.00013592440301119898,4.865824201893965e-10,1.0910576986613713e-11,1.0000079271321738e-06,1.797546735911271e-13,119.9999303817749,2.6973983046972182e-06,0.9147239625453949,0.00014646264197336618,0.0007508842973038554,0.00011564407824513023,0.008140252786688507,0.000956782558120437,41.83552598953247,0.9592641877888302,0.9019539058208466,0.0003120864447674234
liver_75,4,liver_75.nii.gz,0.06906384229660034,0.005937196054616206,0.002273999314638786,0.0002774813134775951,0.021658462937921286,0.001931838979856095,33.31769323348999,0.7754681938089811,0.8766748681664467,0.008609794794851834,4.023680409584278e-12,7.005382212619023e-12,1.0000000401078069e-06,1.2058310082691391e-13,120.0,0.0,0.8908501490950584,0.009081343506196557,0.002442626078845933,0.00029710352078819404,0.022447547409683466,0.0019995530934856023,33.006815910339355,0.7749588402130889,0.8756179139018059,0.008569895471341309
liver_75,8,liver_75.nii.gz,0.1372671127319336,0.0027893530863053236,0.0009861411090241745,0.00012418034325625702,0.013790605124086142,0.001752121312793502,37.26530694961548,1.0444085621941162,0.8934388309717178,0.0021729287691969273,1.001065864317946e-11,5.4687155322657986e-12,1.0000001253729351e-06,1.1266720423067396e-13,120.0,0.0,0.899843193590641,0.002039608982693653,0.001142814158811234,0.00014149018794633986,0.014845659141428769,0.0018699463354732114,36.62405014038086,1.036024926432726,0.8924209848046303,0.002300390687679332
liver_75,16,liver_75.nii.gz,0.2524363398551941,0.006147948183920657,0.0005871987050340977,0.00017264787579347274,0.010332408011890948,0.0022387961789884195,39.90851449966431,1.9933727342038472,0.898506335914135,0.0017370168788617328,2.560803153729696e-11,4.608590064279177e-12,1.0000003953791747e-06,6.076817087715071e-14,120.0,0.0,0.9034100845456123,0.000921780418503205,0.0007867001404520124,0.00023531243695935536,0.011956833535805345,0.002621336215231327,38.64486837387085,2.017395287489946,0.896843820810318,0.0021555229785385887
liver_75,32,liver_75.nii.gz,0.4321293830871582,0.007846309832538801,0.0002180028477596352,4.8924500369294495e-05,0.005598667776212096,0.0011858494014657026,45.19307804107666,1.7168634708371404,0.9020479768514633,0.0005075142052590648,4.9187985715765103e-11,3.5572983139029052e-12,1.0000008501265256e-06,6.076817087715071e-14,119.99999237060547,0.0,0.9046168625354767,0.00021653995368780125,0.00038396118179662153,8.622135303476176e-05,0.0074309081537649035,0.0015782558668479831,42.73521184921265,1.7249265694523317,0.9000928327441216,0.0007817732552107731
liver_75,64,liver_75.nii.gz,0.6604635715484619,0.005398370008522268,5.581690129474737e-05,2.7977105449217825e-05,0.0025385496992385015,0.0009847286267549978,52.40561771392822,3.0488872706914423,0.9033050984144211,0.0002413581690096764,1.0818960310965409e-10,1.3525293546800602e-11,1.0000022570011424e-06,2.6093190258279115e-13,119.99998474121094,0.0,0.9047084897756577,0.0002591460992795883,0.0001650144604354864,8.387082548574743e-05,0.004362836043583229,0.0017088905664671221,47.713998794555664,3.089037280773129,0.9005781933665276,0.0003655490246624469
liver_75,128,liver_75.nii.gz,0.8709401488304138,0.00761548839593979,1.071730426360773e-05,7.118118699674012e-06,0.0009635832284402568,0.00041013452042730893,61.177517890930176,4.407802063524614,0.9036027267575264,4.0603863965568864e-05,1.1614293641409867e-10,9.849602188114295e-12,1.0000021859468688e-06,1.5788033916337862e-13,119.99998474121094,0.0,0.9040592983365059,9.278531061672707e-05,8.439734131115983e-05,5.773914601081572e-05,0.002698504184081685,0.0011727259333382545,52.27895975112915,4.550590406769825,0.9005319178104401,0.00022444260852215505
liver_78,4,liver_78.nii.gz,0.07114815711975098,0.001962151210106901,0.0037509691901504993,0.00048654901982816495,0.028743326663970947,0.003282577438161953,30.879623889923096,1.0040489731626863,0.8729421347379684,0.007389883677969693,4.208989317559635e-12,2.946321409230997e-12,1.0000000116860974e-06,4.0194366942304644e-14,120.0,0.0,0.8871233016252518,0.011869114791742158,0.0040379243437200785,0.0005200485721316383,0.029822453623637557,0.0033904967244304525,30.559079885482788,1.000064792902278,0.8718482255935669,0.007077852721827173
liver_78,8,liver_78.nii.gz,0.13333213329315186,0.005825155379309825,0.0020220842852722853,0.00034577456279003666,0.019866475835442543,0.0025373367481484168,34.098610401153564,1.0971830227538328,0.8887967094779015,0.003534193989115816,1.7791477709486192e-11,6.957844088145831e-12,1.0000002390597729e-06,9.48742763735345e-14,120.0,0.0,0.8996871188282967,0.005521854024066523,0.0023315183934755623,0.00038460738681099786,0.021334986435249448,0.0026711761655653053,33.47705316543579,1.0790121333657976,0.8871035203337669,0.003331850695173966
liver_78,16,liver_78.nii.gz,0.2513542175292969,0.004948582407698496,0.0008876643478288315,0.00020201724584351097,0.011426587356254458,0.002532103629415115,39.01281499862671,1.8099413073520754,0.8998590037226677,0.0018100751147064268,3.8633647713240404e-11,7.379629914150066e-12,1.0000005943311407e-06,1.1767705689334563e-13,119.99999713897705,3.948586803487897e-06,0.9066954627633095,0.000629194041613251,0.0011856043565785512,0.0002687828951669072,0.01320546236820519,0.0029194202494635248,37.75549554824829,1.8073411928890923,0.8975629359483719,0.0022437458647157423
liver_78,32,liver_78.nii.gz,0.42778557538986206,0.007976847505495493,0.0004496442670642864,0.00013632290731181997,0.007258691766764969,0.002211632728454903,43.136831283569336,2.656015913884595,0.9035524502396584,0.0013953314360902144,8.476592431444496e-11,8.615655315513838e-12,1.0000013901390048e-06,1.1767705689334563e-13,119.99999237060547,0.0,0.9079161435365677,0.0007604912441991986,0.0007848369932617061,0.00023221085231615683,0.009589901135768741,0.00288624523837461,40.712050914764404,2.6403439960091704,0.9003018438816071,0.0019525699399256932
liver_78,64,liver_78.nii.gz,0.6619382500648499,0.0076532512117890835,0.00010724764342739945,1.7794211133912765e-05,0.0028049852116964757,0.00026235670103254435,51.07622289657593,0.841983673878218,0.9061847999691963,0.00010113973355933514,1.8746830650340218e-10,1.4638202417320135e-11,1.000003578610631e-06,2.5055358720207536e-13,119.99996852874756,2.6973983046972182e-06,0.9083236530423164,0.0002571854855508091,0.00031745729211252183,5.362268014891895e-05,0.00482547894353047,0.0004595995370324766,46.365214347839355,0.8555601254843058,0.9020004868507385,0.00028941644686847486
liver_78,128,liver_78.nii.gz,0.8693692088127136,0.0038359321851789718,2.130965890501102e-05,8.669169986253183e-06,0.0012521874377853237,0.00032897314310293703,58.2984356880188,2.2149010946799246,0.9066029191017151,5.113068140060806e-05,2.4859477670835517e-10,1.018739314158687e-11,1.0000042891533667e-06,1.6917142810208246e-13,119.99996185302734,0.0,0.9074220806360245,0.00010940259453149796,0.00016409327690780628,7.004767107622495e-05,0.0034684797865338624,0.0009250503128186056,49.4572434425354,2.2507657808602723,0.9011558666825294,0.00031837737325748076
liver_84,4,liver_84.nii.gz,0.07128006219863892,0.002446312177300581,0.011351069086231291,0.0013103247809884257,0.051814704202115536,0.0054400708625372265,25.750184297561646,0.8684247079392752,0.8176471441984177,0.0032664014130774073,3.0306693027566667e-12,2.923462855274085e-12,1.0000000116860974e-06,4.0194366942304644e-14,120.0,0.0,0.8554005995392799,0.007049212839350658,0.012222762452438474,0.0014160603660664222,0.053767690900713205,0.005659692890422231,25.42901873588562,0.8706428153347798,0.8147402852773666,0.003473307306727993
liver_84,8,liver_84.nii.gz,0.13701581954956055,0.0042748661973822984,0.007047814957331866,0.0009507779297122636,0.03690130636096001,0.004781780827161041,28.72144103050232,1.1055302711807016,0.846864640712738,0.004691855281051828,1.6011422656475593e-11,3.645364454890668e-12,1.0000002248489182e-06,6.076817087715071e-14,120.0,0.0,0.8770358934998512,0.002442017141955302,0.008166714338585734,0.0011009647988213572,0.03972249338403344,0.0051441987456454065,28.08142399787903,1.1042362362383287,0.8420705199241638,0.005517489664324091
liver_84,16,liver_84.nii.gz,0.2559911012649536,0.0038817355199635838,0.0040507732774131,0.0002761865549009984,0.024120047222822905,0.0014430553621379361,32.36570906639099,0.5101431491145538,0.8753335997462273,0.0027437577643701166,5.6357900984904674e-11,7.37720291651125e-12,1.0000008501265256e-06,1.0525355944225241e-13,119.99999237060547,0.0,0.8952172249555588,0.0006569521180976234,0.00544552446808666,0.00038770762584473237,0.02796535287052393,0.0017106455300869533,31.081437349319458,0.5207616338236766,0.8684832528233528,0.0038272092765264045
liver_84,32,liver_84.nii.gz,0.4291117787361145,0.004666086232055822,0.0020339475595392287,8.501659209283174e-05,0.015113114146515727,0.0005649872409644028,36.41824674606323,0.3254234828879329,0.8975272253155708,0.000936153427703141,1.443745904078364e-10,7.59778235360774e-12,1.000002228579433e-06,1.0415139755797376e-13,119.99998474121094,0.0,0.9084601253271103,0.0005047566322047501,0.0035622451978269964,0.00012974024524868065,0.02000114624388516,0.0007043771662893328,33.98363018035889,0.3066442782287441,0.8893128782510757,0.0013285171054535003
liver_84,64,liver_84.nii.gz,0.6587923765182495,0.006238468529185474,0.0006820687558501959,2.6437697068713262e-05,0.007994562794920057,0.0003076357866393431,41.94983768463135,0.3389027746577353,0.9105135798454285,0.00035010562543183075,3.3509729019387535e-10,1.298326670808941e-11,1.0000057528714024e-06,2.1857543213002e-13,119.99995231628418,5.3947966093944364e-06,0.915805883705616,0.00023402501308765488,0.0020003311801701784,0.00010438743617987236,0.013690494350157678,0.000615933067055608,37.27938413619995,0.3936837189473853,0.9002883583307266,0.000969401252643559
liver_84,128,liver_84.nii.gz,0.8757460117340088,0.006989227838635325,0.00015777667067595758,1.4698056561021792e-05,0.003955890046199784,0.00023143477442189684,48.0684552192688,0.517969734545199,0.9146558716893196,0.00010621173281885783,5.095459193471541e-10,9.10390708671053e-12,1.0000081260841398e-06,1.0525355944225241e-13,119.9999303817749,2.6973983046972182e-06,0.9164337739348412,0.00023907239905371702,0.0012769056411343627,0.00016442182578072743,0.011244247434660792,0.0008742828753947765,39.005794525146484,0.706807193357807,0.9021414741873741,0.0003902566506302635
